ds,yhat,yhat_lower,yhat_upper
2020-02-04,362.69622997150685,-62.923333717957135,752.9038494152505
2020-02-05,363.20162755890414,-41.209280989097074,791.2234557000825
2020-02-06,363.70702514630136,-63.296688045283766,793.4422964305721
2020-02-07,364.21242273369865,-74.0089914928149,783.5718976272994
2020-02-08,364.7178203210959,-58.357450385204885,792.322705508871
2020-02-09,365.22321790849315,-83.62856397229064,765.413672492494
2020-02-10,365.72861549589044,-70.9707724034832,794.7296015069637
2020-02-11,366.23401308328766,-51.2206793791622,810.9554211823729
2020-02-12,366.73941067068495,-46.506562366131675,805.5536548795369
2020-02-13,367.24480825808223,-55.77710388721751,809.643508570597
2020-02-14,367.75020584547946,-61.42153199103293,787.0245525097544
2020-02-15,368.25560343287674,-60.14332093290109,778.2845807192289
2020-02-16,368.76100102027397,-65.75232234021796,777.1274295715587
2020-02-17,369.2663986076712,-75.58274458539238,796.0795983095084
2020-02-18,369.7717961950685,-78.28921946572393,768.0715759875172
2020-02-19,370.27719378246576,-60.12538986963179,791.7097476190932
2020-02-20,370.78259136986304,-44.512025248937086,845.2323769157457
2020-02-21,371.2879889572603,-48.118824655970855,783.5730775946138
2020-02-22,371.79338654465755,-74.01199599035736,782.2212767058501
2020-02-23,372.2987841320548,-49.40580305141062,815.1873794203474
2020-02-24,372.80418171945206,-65.75648152401357,813.1208007810578
2020-02-25,373.30957930684934,-82.50633688992303,753.1616828813122
2020-02-26,373.81497689424657,-32.87389021295202,800.7576342978807
2020-02-27,374.32037448164385,-48.11921801923491,805.9539561374446
2020-02-28,374.82577206904114,-65.43290690778079,777.1762832373688
2020-03-01,375.83656724725313,-26.28479002351366,811.4587522852885
2020-03-02,376.34196483635924,-70.6761585600879,824.7823016325067
2020-03-03,376.84736242546523,-62.79500104339431,808.9814806880946
2020-03-04,377.3527600145713,-47.04421643932084,808.7446600994562
2020-03-05,377.85815760367734,-61.96373203018047,816.7011831305945
2020-03-06,378.36355519278334,-20.494207901385355,816.0636588381216
2020-03-07,378.86895278188933,-54.81254744216257,822.5683519174661
2020-03-08,379.3743503709954,-22.469562180370406,790.0061862467228
2020-03-09,379.8797479601015,-47.87340322857181,823.904003399723
2020-03-10,380.3851455492075,-30.563949280018637,813.0896447821152
2020-03-11,380.8905431383135,-67.76829112461326,811.381211635103
2020-03-12,381.39594072741954,-23.442516057710247,811.3126313711708
2020-03-13,381.90133831652554,-40.59029090762654,798.5862663057977
2020-03-14,382.4067359056316,-46.54203848408966,802.362325120952
2020-03-15,382.9121334947377,-24.667320147747652,811.4275412305119
2020-03-16,383.4175310838437,-57.11026515933306,801.0286038038529
2020-03-17,383.9229286729497,-41.3525740360735,817.5637633500589
2020-03-18,384.42832626205575,-42.35369082373144,807.9369272051318
2020-03-19,384.93372385116186,-67.385318125947,829.9030492767506
2020-03-20,385.43912144026785,-40.75591296179085,820.9653792575083
2020-03-21,385.9445190293739,-21.96053982129349,811.4145374711748
2020-03-22,386.4499166184799,-45.48993873357652,803.7016859768146
2020-03-23,386.9553142075859,-15.228771256179702,820.3996367568874
2020-03-24,387.46071179669195,-65.63001533500385,789.737746091185
2020-03-25,387.96610938579806,-36.24107992705171,798.2379523098293
2020-03-26,388.47150697490406,-79.81744897164737,825.1080979992606
2020-03-27,388.9769045640101,-35.62427559233758,836.1348352084755
2020-03-28,389.4823021531161,-62.65374462458337,819.2948002894304
2020-03-29,389.9876997422221,-33.20517923782848,797.0982888268346
2020-03-30,390.49309733132816,-37.289546697705084,840.0225250773128
2020-03-31,390.99849492043427,-59.810551213172886,832.2838751857415
2020-04-01,391.50389250954026,-45.90445983133605,813.2937944247841
2020-04-02,392.00929009864626,-33.37650967179934,813.7999254325476
2020-04-03,392.5146876877523,-16.90510989530048,839.6294986590232
2020-04-04,393.0200852768583,-33.95511094136136,821.9658661493886
2020-04-05,393.5254828659644,-39.41467973196634,835.0723996641516
2020-04-06,394.0308804550705,-47.36660853553785,827.1075717767646
2020-04-07,394.53627804417647,-23.264721766284318,771.778705611023
2020-04-08,395.04167563328247,-49.28580748444252,807.1572418036188
2020-04-09,395.5470732223885,-29.831012407065778,811.2717455135532
2020-04-10,396.05247081149463,-42.77614590007861,825.4901880324566
2020-04-11,396.5578684006006,-61.159268525211665,825.7650267767436
2020-04-12,397.0632659897067,-5.743956053794276,834.6722000850059
2020-04-13,397.5686635788127,-43.04693423493847,826.1295761024479
2020-04-14,398.07406116791867,-14.560960543627182,845.4726303981861
2020-04-15,398.5794587570247,-16.869769062765943,802.0490724371318
2020-04-16,399.08485634613083,-0.09193152049420544,791.1439282446436
2020-04-17,399.59025393523683,-29.914638752460696,810.5381524304163
2020-04-18,400.0956515243429,-17.71641038215102,810.755575887059
2020-04-19,400.6010491134489,1.3804653411727936,787.4477120671299
2020-04-20,401.1064467025549,-18.50492201876502,819.3413907770579
2020-04-21,401.611844291661,-53.35888074487699,842.8629585555033
2020-04-22,402.11724188076704,-20.524887658509144,812.0938545826583
2020-04-23,402.62263946987304,-17.355484830738035,832.7248487849421
2020-04-24,403.12803705897903,-12.086593310006359,802.7368398832919
2020-04-25,403.6334346480851,-3.7203881925553817,826.0651609880998
2020-04-26,404.1388322371911,-24.39006488506573,864.974354437988
2020-04-27,404.6442298262972,-27.477941753893266,847.7763160238421
2020-04-28,405.14962741540324,-12.121911969976585,818.6736689845615
2020-04-29,405.6550249989165,-22.471648793549267,825.6668733878996
2020-04-30,406.16042258242976,-7.3130509432176956,853.7238031248396
2020-05-01,406.66582016594305,-30.443919262113052,867.6915737542547
2020-05-02,407.1712177494563,-47.66686141561589,869.154052090355
2020-05-03,407.6766153329695,6.7089104797673285,856.4371025382449
2020-05-04,408.1820129164828,-42.125915580312146,843.2821403595461
2020-05-05,408.6874104999961,-32.20261175659747,822.9551683709424
2020-05-06,409.19280808350936,-17.312879401815472,820.9462575756955
2020-05-07,409.69820566702253,-2.8222417397301363,833.3797641376447
2020-05-08,410.2036032505358,-16.911753538288426,852.1504723620808
2020-05-09,410.7090008340491,-30.76060634596341,840.2920912414694
2020-05-10,411.2143984175624,-11.788933707968436,866.3760036239648
2020-05-11,411.71979600107557,-3.6272294955552744,862.0034099681259
2020-05-12,412.22519358458885,2.6166155291888327,838.6468020869637
2020-05-13,412.73059116810214,-8.771595371301684,852.0395173530196
2020-05-14,413.2359887516154,-15.84209824755939,839.6625399724193
2020-05-15,413.7413863351287,-31.246162710694826,865.0242539304812
2020-05-16,414.24678391864194,-18.040818396090344,832.7908774257234
2020-05-17,414.75218150215517,-31.179161499479317,834.8965888981784
2020-05-18,415.25757908566845,-2.776815281292945,880.3224727819724
2020-05-19,415.7629766691817,21.54057556376926,853.8709005428647
2020-05-20,416.26837425269497,-0.3177729799464204,871.9324501174547
2020-05-21,416.7737718362082,-2.291325610415079,829.7939215224312
2020-05-22,417.2791694197215,-23.69385343004934,819.2123572832531
2020-05-23,417.7845670032347,-35.65814150171671,873.4285740752948
2020-05-24,418.289964586748,-30.054896981556595,850.7835313807427
2020-05-25,418.7953621702613,-7.875321736351205,848.1773149429032
2020-05-26,419.30075975377457,-19.258810096034757,878.7016027851001
2020-05-27,419.80615733728774,-11.95347750744481,852.9471193910098
2020-05-28,420.31155492080103,-45.8942007898599,820.2924990532356
2020-05-29,420.8169525043143,-4.690424831002732,844.9534452232875
2020-05-30,421.3223500878275,-21.178496682645495,831.1361172396773
2020-05-31,421.8277476713408,2.3450672213094323,866.6982330821223
2020-06-01,422.33314525485406,4.467659788566118,846.6589342014942
2020-06-02,422.83854283836735,0.9266169774822443,850.1849751365013
2020-06-03,423.34394042188063,1.737785977523442,817.9136564881786
2020-06-04,423.8493380053939,13.598026511273355,878.1764913511448
2020-06-05,424.3547355889071,6.571378686603165,842.4603969516397
2020-06-06,424.8601331724204,-20.374720190551106,880.0841339370837
2020-06-07,425.36553075593366,-16.94334984448009,840.9703262468116
2020-06-08,425.87092833944695,-7.40169140346078,841.7639730133692
2020-06-09,426.3763259229601,-15.418675915254031,856.0858866336627
2020-06-10,426.8817235064734,-2.2607975461673013,827.5038229977808
2020-06-11,427.3871210899867,18.24574611230914,875.469453134976
2020-06-12,427.8925186734999,-6.146172808238739,851.981516870338
2020-06-13,428.3979162570132,-7.357075794414378,868.0581507615826
2020-06-14,428.9033138405265,-9.79982413156959,851.7167850358418
2020-06-15,429.40871142403967,-33.6097486625388,845.0338108434197
2020-06-16,429.91410900755295,14.751080863951087,895.8448980179876
2020-06-17,430.41950659106624,9.992424918149194,859.9216982803912
2020-06-18,430.9249041745795,9.627977801746129,855.6890688569185
2020-06-19,431.4303017580927,21.063637003445002,837.5759776940835
2020-06-20,431.935699341606,7.417690475574818,849.3538516859338
2020-06-21,432.44109692511927,24.786769200982036,832.0879913823883
2020-06-22,432.94649450863255,26.867051278901652,833.6455201620339
2020-06-23,433.45189209214584,8.76570900329238,858.9078593803572
2020-06-24,433.957289675659,13.247787663040711,863.0642405761794
2020-06-25,434.4626872591723,15.345950925997622,884.0180960320769
2020-06-26,434.967719953256,28.784897726761915,840.9766840232643
2020-06-27,435.4727526473396,12.440274306783436,839.0255914082203
2020-06-28,435.97778534142327,8.856419889163423,866.3630438120832
2020-06-29,436.48281803550697,16.609165008971164,889.2695593362275
2020-06-30,436.98785072959066,3.504508484934234,886.8977135431907
2020-07-01,437.49288342367436,-12.836724370286005,866.1548634722475
2020-07-02,437.997916117758,35.010353941261236,875.2401545909636
2020-07-03,438.5029488118417,29.605061226948024,876.4267083424393
2020-07-04,439.0079815059254,-26.07794949173234,852.009297128296
2020-07-05,439.51301420000897,9.95460877622994,877.589133078837
2020-07-06,440.01804689409266,2.448984695381407,861.2067550535868
2020-07-07,440.52307958817636,13.246015200462688,846.7699744144478
2020-07-08,441.02811228226005,0.5603789994199179,858.6857921824209
2020-07-09,441.53314497634375,-3.3702758042429464,878.1892091976979
2020-07-10,442.03817767042733,-39.20419674560837,884.8597215659383
2020-07-11,442.543210364511,9.537053624725667,869.541397949073
2020-07-12,443.0482430585947,9.857710517490714,859.75911051545
2020-07-13,443.55327575267836,15.700336687197721,873.0731682495083
2020-07-14,444.05830844676206,44.567668684744014,887.6022817934945
2020-07-15,444.5633411408457,15.509870938432966,870.0421393520495
2020-07-16,445.0683738349294,36.92781561412783,851.0542491378445
2020-07-17,445.5734065290131,35.45564838662257,878.4635366508895
2020-07-18,446.0784392230967,-4.574129036149847,871.1047076752922
2020-07-19,446.5834719171804,17.562197728345808,871.8861133360758
2020-07-20,447.0885046112641,34.66236602727412,888.7878948952216
2020-07-21,447.5935373053477,2.9111336143225617,856.9197477511893
2020-07-22,448.0985699994314,29.45421903113879,881.4876886607879
2020-07-23,448.6036026935151,24.89806445546959,897.6002021100395
2020-07-24,449.1086353875988,11.15481178541247,876.8765242038868
2020-07-25,449.6136680816825,15.949298542647814,886.8151540631903
2020-07-26,450.11870077576606,21.313195087862898,890.5378726064894
2020-07-27,450.62373346984975,35.30018907537311,866.3602444387558
2020-07-28,451.12876616393345,42.051497044888904,886.8107746753107
2020-07-29,451.6337988580171,13.62161121932457,879.5446136985009
2020-07-30,452.1388315521008,33.17636369535707,878.9898386891147
2020-07-31,452.6438642461845,9.678485974195661,901.3307726713389
2020-08-01,453.1488969402682,44.57735664161424,899.5106792367701
2020-08-02,453.65392963435187,14.959643947199666,865.7699875736191
2020-08-03,454.15896232843545,32.61793223408362,892.5687808730443
2020-08-04,454.66399502251915,13.685118518675036,906.0866060815919
2020-08-05,455.16902771660284,38.80394416280878,884.4835143535611
2020-08-06,455.6740604106864,16.22243892153109,865.7919163006528
2020-08-07,456.1790931047701,28.851299960494448,883.585666854653
2020-08-08,456.6841257988538,-1.734479515289687,869.8535326002294
2020-08-09,457.1891584929375,31.96393753849724,869.2777149352713
2020-08-10,457.69419118702115,26.108461082256152,888.7836465052982
2020-08-11,458.19922388110484,49.12288146717524,882.7420571036238
2020-08-12,458.7042565751885,23.18460755678271,897.2243551435088
2020-08-13,459.2092892692721,42.481621798917644,891.0658815519655
2020-08-14,459.7143219633558,50.36986618472752,902.7601877001802
2020-08-15,460.2193546574395,58.99229062930629,891.3957301386937
2020-08-16,460.7243873515232,36.70006922377966,906.6037018433935
2020-08-17,461.2294200456069,45.48308574314059,896.1154872920275
2020-08-18,461.7344527396906,15.134493709229268,894.2229029471956
2020-08-19,462.2394854337742,51.95256642524931,887.9655028471145
2020-08-20,462.7445181278579,59.46198243132161,881.833343828789
2020-08-21,463.2495508219415,52.45549904617598,889.8706869372799
2020-08-22,463.75458351602515,23.02988245396472,880.547086233178
2020-08-23,464.08369492298556,10.534747445667112,860.3899889673567
2020-08-24,464.4128063299459,34.95107375908281,875.1334432269746
2020-08-25,464.7419177369063,30.06964950862324,888.9009388675292
2020-08-26,465.07102914386667,20.031508554828665,901.9151344757689
2020-08-27,465.40014055082713,-9.145949628071335,888.3914506627692
2020-08-28,465.7292519577875,17.53346900800065,918.0628258751741
2020-08-29,466.0583633647479,44.661369245470674,921.7587486706758
2020-08-30,466.38747477170824,24.281415995776268,901.0506660311364
2020-08-31,466.71658617866865,53.29622528409386,856.14731849331
2020-09-01,467.045697585629,75.28395586472641,904.7824876807749
2020-09-02,467.37480899258935,33.850730053895035,880.4671848579592
2020-09-03,467.70392039954976,58.36599729849182,869.2377828720211
2020-09-04,468.0330318065101,15.057642622514656,880.5576403158408
2020-09-05,468.3621432134706,60.277529506509595,886.2301218288493
2020-09-06,468.691254620431,35.163222858966584,907.3907027536966
2020-09-07,469.02036602739133,31.412382958587,924.7146953194173
2020-09-08,469.3494774343517,48.994234163371786,898.8883960449461
2020-09-09,469.6785888413121,7.162810462725267,942.1395936991046
2020-09-10,470.00770024827244,52.43949353697725,880.6926684151506
2020-09-11,470.33681165523285,41.95206278393814,928.4940565065302
2020-09-12,470.6659230621932,37.37009171441227,888.0648571523179
2020-09-13,470.9950344691536,79.04536039942857,905.0787814529748
2020-09-14,471.32414587611396,63.910860753267194,925.4935095489228
2020-09-15,471.6532572830744,30.371963259191226,888.6415388563414
2020-09-16,471.9823686900348,56.7818920801079,901.6620364506484
2020-09-17,472.3114800969952,53.862448563360324,886.3709777466921
2020-09-18,472.64059150395553,59.426074881120975,890.2938347558847
2020-09-19,472.9697029109159,39.982322898400355,869.6674597315188
2020-09-20,473.2988143178763,51.661816066593374,909.6988943179919
2020-09-21,473.62792572483664,28.23706880338868,898.7030902349057
2020-09-22,473.95703713179705,25.45499357402589,887.277408692096
2020-09-23,474.2861485387574,58.59948937410553,884.1734169611609
2020-09-24,474.61525994571787,42.80861991774001,885.7155892103967
2020-09-25,474.9443713526782,38.70283402617892,887.3394732528457
2020-09-26,475.2734827596386,35.28219953745868,915.6699779443591
2020-09-27,475.602594166599,53.88283182281321,892.8850925794835
2020-09-28,475.9317055735594,43.50935242970597,898.2977507548784
2020-09-29,476.26081698051973,60.8861623873276,926.7010947663664
2020-09-30,476.5899283874801,53.18369845753358,921.9860164903478
2020-10-01,476.9190397944405,52.074261081267196,900.6954804716119
2020-10-02,477.24815120140084,68.79874480188374,926.3949885904187
2020-10-03,477.57726260836125,42.25544951245452,937.2315365879077
2020-10-04,477.9063740153217,35.664901340590326,894.518184755835
2020-10-05,478.23548542228207,42.64974594914604,913.1599211367071
2020-10-06,478.5645968292424,82.66143428994515,883.3217234705678
2020-10-07,478.8937082362028,32.160382765123416,897.9108267210157
2020-10-08,479.2228196431632,80.90645036132932,910.1815687578887
2020-10-09,479.5519310501236,68.42869735301646,889.7143849440926
2020-10-10,479.88104245708394,76.49889367356852,880.0702556268801
2020-10-11,480.2101538640443,60.02855417237778,908.1343107159155
2020-10-12,480.5392652710047,66.7579401007803,906.245995220736
2020-10-13,480.86837667796516,73.04258280594607,931.1187747465597
2020-10-14,481.1974880849255,57.994219392666736,910.4163110412633
2020-10-15,481.5265994918859,51.10241211613312,928.0931420150306
2020-10-16,481.85571089884627,30.491881675294135,916.4050515699804
2020-10-17,482.1848223058066,64.60641670982052,901.5009977920944
2020-10-18,482.513933712767,19.936402312386427,896.5001355068869
